,2018-01-15,2018-01-16,2018-01-17,2018-01-18,2018-01-19,2018-01-20,2018-01-21,2018-01-22,2018-01-23,2018-01-24,2018-01-25,2018-01-26,2018-01-27,2018-01-28,2018-01-29,2018-01-30,2018-01-31,2018-02-01,2018-02-02,2018-02-03
546,"(u'FLIK', 8122090)","(u'ANC', 6811480)","(u'ZEIT', 5418840)","(u'GOOD', 6121540)","(u'QRK', 6900220)","(u'GCN', 6865850)","(u'ZEPH', 7575760)","(u'CDX', 6771420)","(u'GCN', 6160990)","(u'XMG', 6175580)","(u'QRK', 6468520)","(u'KRB', 6500160)","(u'XMG', 6491390)","(u'EGC', 6539300)","(u'WAND', 6778490)","(u'FLIK', 6432280)","(u'KRB', 5806290)","(u'ALT', 5957100)","(u'NOTE', 5226440)","(u'ALT', 5007700)"
547,"(u'MEC', 8106250)","(u'MCAP', 6685380)","(u'MXT', 5417090)","(u'KRB', 6076930)","(u'ADL', 6833420)","(u'SMART', 6850360)","(u'PING', 7549290)","(u'ELLA', 6738580)","(u'MONK', 6122540)","(u'QRK', 6136760)","(u'MCAP', 6411300)","(u'FRD', 6445420)","(u'PYLNT', 6360020)","(u'TRC', 6536490)","(u'EGC', 6735790)","(u'TRC', 6352840)","(u'TRC', 5749270)","(u'KRB', 5913090)","(u'KRB', 5185950)","(u'SPR', 4965110)"
548,"(u'VIDZ', 8078750)","(u'HOLD', 6675810)","(u'HAL', 5415910)","(u'LINX', 6015860)","(u'EGC', 6768680)","(u'REAL', 6791410)","(u'XMG', 7547360)","(u'FOR', 6713970)","(u'EGC', 6115570)","(u'KRB', 6091840)","(u'KRB', 6370320)","(u'WAND', 6434450)","(u'VSL', 6318820)","(u'PURE', 6498400)","(u'EFYT', 6722080)","(u'APX', 6339720)","(u'XMG', 5641160)","(u'CREA', 5871700)","(u'START', 5182620)","(u'STAK', 4892240)"
549,"(u'STU', 7994590)","(u'EFL', 6622680)","(u'QRK', 5334090)","(u'CBX', 5961600)","(u'ZEIT', 6747780)","(u'ELTCOIN', 6745190)","(u'ADL', 7470360)","(u'QRK', 6697880)","(u'KRB', 6112560)","(u'MONK', 6025250)","(u'SMART', 6345880)","(u'MXT', 6418410)","(u'EFYT', 6302640)","(u'ELTCOIN', 6440990)","(u'PING', 6585720)","(u'MXT', 6252960)","(u'APX', 5635940)","(u'TRUST', 5838120)","(u'GJC', 5182370)","(u'ZER', 4866560)"
550,"(u'CTX', 7790480)","(u'STAK', 6597980)","(u'HOLD', 5322540)","(u'PROC', 5958660)","(u'PING', 6700630)","(u'MXT', 6719070)","(u'PGL', 7431600)","(u'SMART', 6673360)","(u'MXT', 6063150)","(u'IXC', 6016200)","(u'MONK', 6314370)","(u'GCN', 6405530)","(u'SMART', 6288100)","(u'NOBL', 6360390)","(u'STA', 6577840)","(u'VSL', 6218520)","(u'START', 5634400)","(u'STA', 5828970)","(u'WAND', 5160080)","(u'PYLNT', 4828150)"
551,"(u'BBT', 7704270)","(u'RNS', 6572850)","(u'LINX', 5305050)","(u'MXT', 5654700)","(u'XMG', 6684100)","(u'ETBS', 6683930)","(u'MXT', 7334820)","(u'EQT', 6599310)","(u'PING', 6043010)","(u'DNR', 5945620)","(u'IXC', 6312490)","(u'XMG', 6404020)","(u'MCAP', 6263700)","(u'MCAP', 6357640)","(u'TRC', 6562990)","(u'MONK', 6206020)","(u'MONK', 5627750)","(u'XMG', 5817260)","(u'VTR', 5146970)","(u'START', 4820780)"
552,"(u'EBTC', 7638090)","(u'DNR', 6556630)","(u'DNR', 5207730)","(u'QRK', 5654450)","(u'ELTCOIN', 6563540)","(u'GOOD', 6617900)","(u'HUC', 7333540)","(u'MXT', 6497370)","(u'QRK', 6034780)","(u'KBR', 5924280)","(u'EFYT', 6241920)","(u'EGC', 6326830)","(u'EGC', 6216630)","(u'ADL', 6222410)","(u'FLIK', 6461140)","(u'ZEPH', 6197370)","(u'NOTE', 5568850)","(u'NOTE', 5815620)","(u'MONK', 5122730)","(u'MONK', 4788970)"
553,"(u'CHIPS', 7584070)","(u'DCY', 6530720)","(u'CNT', 5167680)","(u'HUC', 5602430)","(u'ANC', 6544380)","(u'XFT', 6587950)","(u'ETBS', 7228620)","(u'MBRS', 6469710)","(u'ETBS', 5977160)","(u'SMART', 5877050)","(u'EBST', 6203510)","(u'MONK', 6306570)","(u'SMLY', 6195020)","(u'MXT', 6153100)","(u'MONK', 6437700)","(u'WAND', 6167160)","(u'ADL', 5460020)","(u'TRC', 5677660)","(u'PDC', 5121940)","(u'PDC', 4688370)"
554,"(u'ANC', 7510990)","(u'HAL', 6499750)","(u'STA', 5119460)","(u'BLU', 5542350)","(u'RAIN', 6498530)","(u'DP', 6439530)","(u'BLU', 7209180)","(u'EBST', 6407610)","(u'SMART', 5977010)","(u'WDC', 5847140)","(u'STU', 6183260)","(u'SMART', 6258410)","(u'GJC', 6167240)","(u'VSL', 6109180)","(u'MXT', 6406990)","(u'GOOD', 6124290)","(u'STA', 5439910)","(u'MONK', 5643820)","(u'GRE', 5085420)","(u'BBT', 4543090)"
555,"(u'POP', 7457890)","(u'HAT', 6386840)","(u'MCAP', 5048560)","(u'STU', 5520300)","(u'KRB', 6498320)","(u'APX', 6398240)","(u'MONK', 7120900)","(u'KRB', 6355630)","(u'XMG', 5965300)","(u'FOR', 5725620)","(u'ELLA', 6145160)","(u'DNR', 6065610)","(u'NDC', 6166620)","(u'EBST', 6098150)","(u'TES', 6376200)","(u'EGC', 6036420)","(u'SXC', 5377820)","(u'GOOD', 5598550)","(u'ALT', 5076440)","(u'VIVO', 4477870)"
556,"(u'MXT', 7457850)","(u'CNT', 6382000)","(u'PKB', 5038690)","(u'RNS', 5512370)","(u'CHIPS', 6483300)","(u'KRB', 6364850)","(u'XFT', 7024640)","(u'BLU', 6325470)","(u'ELLA', 5866180)","(u'EFYT', 5697340)","(u'FOR', 6105770)","(u'CARBON', 6055430)","(u'EBST', 6141370)","(u'MBRS', 6094060)","(u'DNR', 6342870)","(u'STA', 5940320)","(u'FLIK', 5360880)","(u'PING', 5501020)","(u'STA', 5029920)","(u'TRUST', 4458990)"
557,"(u'QVT', 7346260)","(u'CBX', 6369360)","(u'DP', 5008690)","(u'QVT', 5402880)","(u'GOOD', 6357590)","(u'MCAP', 6349150)","(u'KRB', 7021590)","(u'EFYT', 6322500)","(u'MBRS', 5739040)","(u'PING', 5675020)","(u'MBRS', 5902550)","(u'BUN', 6019390)","(u'MXT', 6081750)","(u'PYLNT', 6060440)","(u'TRCT', 6332710)","(u'ADL', 5865800)","(u'EGC', 5350910)","(u'SXC', 5411790)","(u'TRUST', 5011960)","(u'TRCT', 4441870)"
558,"(u'HAT', 7341840)","(u'ETBS', 6300110)","(u'WDC', 4969370)","(u'STAK', 5377890)","(u'ZEPH', 6342120)","(u'HUC', 6337310)","(u'ANC', 7018460)","(u'XMG', 6219460)","(u'DP', 5724530)","(u'XFT', 5626380)","(u'EFL', 5862840)","(u'ZEPH', 5998370)","(u'MONK', 6012040)","(u'GCN', 5955190)","(u'PURE', 6313440)","(u'DNR', 5858970)","(u'SMLY', 5328510)","(u'TRCT', 5352890)","(u'SXC', 4779450)","(u'PRIX', 4438420)"
559,"(u'NDC', 7261540)","(u'BLU', 6299970)","(u'HAT', 4913760)","(u'BASH', 5372840)","(u'ETBS', 6333720)","(u'HODL', 6299080)","(u'SMART', 6886600)","(u'CTX', 6202210)","(u'GOOD', 5650220)","(u'PKB', 5576680)","(u'HUC', 5827280)","(u'CDX', 5932750)","(u'STAK', 5860460)","(u'ETBS', 5926700)","(u'CRAVE', 6286320)","(u'AHT', 5841020)","(u'ZEPH', 5267820)","(u'MXT', 5301600)","(u'TRCT', 4733990)","(u'ZNY', 4400510)"
560,"(u'EFL', 7224740)","(u'ABJ', 6244490)","(u'FLIK', 4885640)","(u'RAIN', 5347800)","(u'XFT', 6239210)","(u'EFYT', 6255490)","(u'EFL', 6884120)","(u'ANC', 6129030)","(u'EBST', 5649810)","(u'HUC', 5515250)","(u'ZEPH', 5821380)","(u'EFL', 5903270)","(u'GOOD', 5848310)","(u'DNR', 5916950)","(u'GOOD', 6239210)","(u'SMLY', 5741780)","(u'WAND', 5187080)","(u'VIVO', 5275510)","(u'VSL', 4621310)","(u'SXC', 4400000)"
561,"(u'RAIN', 7138660)","(u'RAIN', 6165800)","(u'ECASH', 4860470)","(u'HOLD', 5298370)","(u'APX', 6112890)","(u'ADL', 6222920)","(u'ZEIT', 6857720)","(u'HUC', 6042180)","(u'NDC', 5576580)","(u'STU', 5474100)","(u'PKB', 5741080)","(u'EBST', 5872580)","(u'EFL', 5822300)","(u'CARBON', 5907120)","(u'ZEIT', 6210920)","(u'MCAP', 5629550)","(u'MXT', 5134700)","(u'DAY', 5232220)","(u'SMLY', 4575060)","(u'HUC', 4358640)"
562,"(u'ERC20', 7091900)","(u'CMPCO', 6092660)","(u'YOC', 4857820)","(u'MCAP', 5292400)","(u'EFYT', 5982430)","(u'V', 6074990)","(u'CTX', 6854760)","(u'STU', 5979390)","(u'EFL', 5514810)","(u'DP', 5462940)","(u'ADL', 5726340)","(u'QRK', 5859590)","(u'BLU', 5745010)","(u'EQT', 5902390)","(u'NOBL', 6193020)","(u'PING', 5619670)","(u'DNR', 5111560)","(u'SMLY', 5219460)","(u'PING', 4538940)","(u'FOR', 4302680)"
563,"(u'MCAP', 6975600)","(u'YOC', 6091760)","(u'FLT', 4835640)","(u'EFL', 5260810)","(u'HUC', 5964130)","(u'BLU', 6044830)","(u'EFYT', 6791160)","(u'MONK', 5938400)","(u'BLU', 5499730)","(u'NKA', 5451030)","(u'PING', 5699150)","(u'EFYT', 5810800)","(u'HUC', 5550230)","(u'EFL', 5882590)","(u'MCAP', 6164290)","(u'EFL', 5583730)","(u'AHT', 5048990)","(u'DNR', 5196730)","(u'DNR', 4477050)","(u'DFT', 4300300)"
564,"(u'ABJ', 6901290)","(u'INSN', 6078930)","(u'BLU', 4819460)","(u'CNT', 5183860)","(u'STU', 5796940)","(u'PKB', 5978140)","(u'DP', 6788040)","(u'DP', 5937020)","(u'APX', 5488270)","(u'GIM', 5425310)","(u'DNR', 5588050)","(u'BLU', 5583560)","(u'QRK', 5513260)","(u'PKB', 5814530)","(u'STAK', 6045990)","(u'EBST', 5538500)","(u'STAK', 5035020)","(u'MBRS', 5156340)","(u'YOC', 4334060)","(u'DNR', 4284560)"
565,"(u'CBX', 6896490)","(u'UNIFY', 6058350)","(u'GIM', 4812630)","(u'RKC', 5162580)","(u'NDC', 5773180)","(u'WDC', 5909030)","(u'REAL', 6719980)","(u'ETBS', 5933290)","(u'XIOS', 5383190)","(u'EQT', 5423640)","(u'EQT', 5579900)","(u'STU', 5558570)","(u'ELLA', 5457380)","(u'BLU', 5810980)","(u'EFL', 5962820)","(u'ELLA', 5502260)","(u'CDX', 4968320)","(u'EGC', 5142340)","(u'EGC', 4328280)","(u'ANC', 4283020)"
566,"(u'DNR', 6840400)","(u'POP', 6049370)","(u'NDC', 4803540)","(u'PKB', 5147450)","(u'PKB', 5706290)","(u'ANC', 5718400)","(u'CDX', 6700390)","(u'GCN', 5876090)","(u'XFT', 5378900)","(u'ZEIT', 5321110)","(u'YOC', 5427300)","(u'EQT', 5554680)","(u'ANC', 5400100)","(u'QRK', 5732390)","(u'EBST', 5957690)","(u'HUC', 5495360)","(u'BASH', 4912890)","(u'VSL', 5140550)","(u'MXT', 4311040)","(u'GOOD', 4266510)"
567,"(u'BTCS', 6810020)","(u'FLT', 6023800)","(u'MONK', 4783740)","(u'YOC', 5082310)","(u'RKC', 5699740)","(u'STU', 5694340)","(u'WDC', 6655500)","(u'APX', 5843070)","(u'WAND', 5338890)","(u'EFL', 5303280)","(u'BLU', 5369300)","(u'APX', 5525710)","(u'DNR', 5319780)","(u'ELLA', 5729800)","(u'BLU', 5936920)","(u'QRK', 5482880)","(u'ERC20', 4882400)","(u'ADL', 5061840)","(u'HUC', 4309190)","(u'BASH', 4249900)"
568,"(u'ARC', 6635130)","(u'PBT', 6011790)","(u'GOOD', 4766520)","(u'FLT', 5007550)","(u'CBX', 5678520)","(u'PING', 5676380)","(u'APX', 6635650)","(u'EFL', 5817330)","(u'HUC', 5316550)","(u'ADL', 5155440)","(u'GRE', 5362530)","(u'ELLA', 5510560)","(u'ERC20', 5207400)","(u'TRCT', 5662640)","(u'GJC', 5810760)","(u'GJC', 5468440)","(u'VSL', 4820110)","(u'PURE', 5056310)","(u'MCAP', 4209720)","(u'ZEIT', 4217590)"
569,"(u'STAK', 6633430)","(u'ECASH', 5941450)","(u'BTA', 4712440)","(u'LDOGE', 4982050)","(u'LINX', 5511500)","(u'EFL', 5638220)","(u'RAIN', 6447980)","(u'PKB', 5640830)","(u'PKB', 5283510)","(u'GOOD', 5135470)","(u'EMV', 5350890)","(u'HUC', 5497550)","(u'CDX', 5202880)","(u'GOOD', 5643380)","(u'PKB', 5798130)","(u'NOBL', 5459560)","(u'HUC', 4806050)","(u'HUC', 4997040)","(u'CARBON', 4202750)","(u'FRST', 4200390)"
570,"(u'EFYT', 6609110)","(u'MONK', 5898960)","(u'ERC20', 4708530)","(u'POP', 4931970)","(u'EFL', 5477290)","(u'NDC', 5581220)","(u'STAK', 6295100)","(u'XFT', 5613020)","(u'ANC', 5255800)","(u'ZEPH', 5099190)","(u'APX', 5278080)","(u'CPAY', 5464920)","(u'MBRS', 5170390)","(u'STAK', 5584890)","(u'HUC', 5665230)","(u'BLU', 5405210)","(u'EFL', 4805220)","(u'MCAP', 4984780)","(u'XMG', 4191170)","(u'EGC', 4140490)"
571,"(u'GIM', 6538800)","(u'LDOGE', 5875920)","(u'PBT', 4605120)","(u'MONK', 4878520)","(u'MONK', 5356830)","(u'CBX', 5533290)","(u'PKB', 6289760)","(u'ELTCOIN', 5565480)","(u'GRE', 5250790)","(u'GRE', 5090610)","(u'XFT', 5220580)","(u'NDC', 5451440)","(u'PKB', 5169940)","(u'HUC', 5572020)","(u'QRK', 5626860)","(u'STAK', 5381000)","(u'GJC', 4780170)","(u'WAND', 4886010)","(u'VIVO', 4179970)","(u'BUN', 4137910)"
572,"(u'DCY', 6532830)","(u'XLC', 5832760)","(u'RNS', 4575750)","(u'RIYA', 4820540)","(u'WDC', 5264380)","(u'MONK', 5517170)","(u'FLIK', 6234630)","(u'KBR', 5504940)","(u'EQT', 5177790)","(u'YOC', 5069540)","(u'KBR', 5215450)","(u'FOR', 5309510)","(u'EQT', 5143260)","(u'ANC', 5544000)","(u'STU', 5626620)","(u'PKB', 5365180)","(u'EFYT', 4766780)","(u'BLU', 4834400)","(u'STAK', 4111550)","(u'TES', 4120840)"
573,"(u'PBT', 6440180)","(u'DAR', 5742520)","(u'V', 4563320)","(u'CTX', 4784000)","(u'YOC', 5121810)","(u'YOC', 5333230)","(u'YOC', 5894320)","(u'RAIN', 5499690)","(u'ZEPH', 5151080)","(u'RAIN', 5016600)","(u'NDC', 5180600)","(u'YOC', 5249960)","(u'YOC', 5117670)","(u'STU', 5455310)","(u'FOR', 5592680)","(u'CARBON', 5243620)","(u'MCAP', 4727020)","(u'AHT', 4826820)","(u'FYN', 4033530)","(u'IXC', 4088220)"
574,"(u'BLU', 6344280)","(u'MOIN', 5715800)","(u'EPY', 4519420)","(u'ANC', 4709660)","(u'BLU', 5095150)","(u'DNR', 5117660)","(u'HODL', 5866390)","(u'ZEPH', 5488220)","(u'CNT', 5074770)","(u'APX', 4974450)","(u'DP', 5101520)","(u'PKB', 5236410)","(u'OPC', 5091640)","(u'OPC', 5396600)","(u'IXC', 5589800)","(u'ANC', 5225700)","(u'TRCT', 4671100)","(u'ANC', 4721820)","(u'ANC', 4024600)","(u'PURE', 4079880)"
575,"(u'MOIN', 6275610)","(u'DP', 5688420)","(u'ITT', 4446430)","(u'CMPCO', 4667890)","(u'FLT', 5069450)","(u'ITT', 5090170)","(u'GOOD', 5865780)","(u'GOOD', 5406410)","(u'DCY', 5043900)","(u'ELTCOIN', 4906180)","(u'STAK', 5091480)","(u'OPC', 5128480)","(u'APX', 5083390)","(u'42', 5365020)","(u'ELLA', 5573600)","(u'PURE', 5222960)","(u'NOBL', 4650490)","(u'ETBS', 4721520)","(u'AHT', 3970210)","(u'YOC', 3960170)"
576,"(u'UNIFY', 6199870)","(u'EPY', 5669250)","(u'MEC', 4409600)","(u'GCN', 4661030)","(u'STAK', 5046570)","(u'DCY', 5037350)","(u'ERC20', 5837610)","(u'LDOGE', 5063960)","(u'CTX', 4941420)","(u'DCY', 4888660)","(u'CARBON', 5032340)","(u'XFT', 5001390)","(u'IXC', 5042800)","(u'APX', 5333080)","(u'ERC20', 5487120)","(u'EFYT', 5203810)","(u'EBST', 4638580)","(u'STAK', 4702760)","(u'IXC', 3963240)","(u'ZEPH', 3936380)"
577,"(u'HAL', 6171160)","(u'XCPO', 5661780)","(u'CBX', 4351120)","(u'DNR', 4658930)","(u'LDOGE', 5002510)","(u'TTC', 5034550)","(u'DNR', 5795780)","(u'YOC', 5055640)","(u'RAIN', 4879300)","(u'CARBON', 4847700)","(u'CJ', 4993760)","(u'ADZ', 4985530)","(u'STU', 5006210)","(u'FOR', 5331570)","(u'CARBON', 5408110)","(u'IXC', 5194980)","(u'PKB', 4606920)","(u'CARBON', 4688310)","(u'ADZ', 3865330)","(u'NOBL', 3909190)"
578,"(u'HOLD', 6159290)","(u'ERC20', 5539520)","(u'DCY', 4310070)","(u'DAR', 4617220)","(u'DNR', 4905070)","(u'STAK', 5007860)","(u'ELTCOIN', 5759790)","(u'STAK', 5020740)","(u'ELTCOIN', 4839090)","(u'NDC', 4838200)","(u'BASH', 4972050)","(u'ANC', 4945890)","(u'RAIN', 4935330)","(u'GRE', 5326990)","(u'NDC', 5347200)","(u'OPC', 5146580)","(u'PING', 4547180)","(u'EFL', 4672920)","(u'EFL', 3846760)","(u'DAY', 3890960)"
579,"(u'YOC', 6100010)","(u'ITT', 5385350)","(u'POP', 4278840)","(u'ECASH', 4587860)","(u'DP', 4904010)","(u'UNIFY', 5006510)","(u'ITT', 5644500)","(u'ADL', 4940770)","(u'YOC', 4538950)","(u'CJ', 4812160)","(u'RAIN', 4968250)","(u'IXC', 4928460)","(u'CARBON', 4929310)","(u'NDC', 5313690)","(u'EQT', 5227800)","(u'EPY', 5146050)","(u'PURE', 4544720)","(u'XFT', 4654910)","(u'PLC', 3838550)","(u'XMG', 3784640)"
580,"(u'ITT', 5859420)","(u'XCN', 5354700)","(u'CMPCO', 4231480)","(u'HAT', 4485790)","(u'CMPCO', 4889370)","(u'GIM', 4987360)","(u'V', 5420840)","(u'BRO', 4905060)","(u'CBX', 4517300)","(u'BASH', 4685300)","(u'DCY', 4952080)","(u'EPY', 4803040)","(u'ELE', 4819090)","(u'ZEIT', 5247930)","(u'OPC', 5177940)","(u'BASH', 5036920)","(u'QRK', 4513960)","(u'PKB', 4634580)","(u'BLU', 3829080)","(u'MBRS', 3757790)"
581,"(u'XLC', 5845570)","(u'ZEIT', 5302930)","(u'GRE', 4181470)","(u'GIM', 4478740)","(u'RIYA', 4886740)","(u'LINX', 4983460)","(u'RKC', 5386050)","(u'XCN', 4765780)","(u'XLC', 4504630)","(u'OPC', 4669000)","(u'EPY', 4871300)","(u'MBRS', 4794880)","(u'ELTCOIN', 4790900)","(u'YOC', 5195910)","(u'BUN', 5174620)","(u'FYN', 4973230)","(u'BLU', 4503880)","(u'V', 4621670)","(u'ETBS', 3785730)","(u'PKB', 3754940)"
582,"(u'STA', 5828490)","(u'CDN', 5281700)","(u'BRO', 4133040)","(u'ERC20', 4439680)","(u'MEC', 4865570)","(u'PBT', 4923030)","(u'MEC', 5216940)","(u'RKC', 4753700)","(u'STAK', 4365520)","(u'FLIK', 4632230)","(u'ANC', 4816790)","(u'GRE', 4777230)","(u'CNT', 4785830)","(u'ERC20', 5108230)","(u'ELTCOIN', 5150720)","(u'STU', 4948570)","(u'OPC', 4502640)","(u'PLC', 4580960)","(u'MBRS', 3773350)","(u'QRK', 3623570)"
583,"(u'GCC', 5799100)","(u'SCORE', 5257370)","(u'UNIFY', 4100900)","(u'V', 4422270)","(u'GIM', 4846940)","(u'CTX', 4854890)","(u'NDC', 5196890)","(u'NKA', 4745560)","(u'DNR', 4334170)","(u'BLU', 4518360)","(u'ITT', 4785050)","(u'CNT', 4725580)","(u'ADZ', 4683040)","(u'RAIN', 5102090)","(u'DP', 5066160)","(u'NDC', 4947250)","(u'YOC', 4483430)","(u'EBST', 4576690)","(u'PKB', 3752740)","(u'SMLY', 3596210)"
584,"(u'DAR', 5741340)","(u'STA', 5239410)","(u'RIYA', 4039980)","(u'PBT', 4392310)","(u'MCAP', 4733380)","(u'FLT', 4815820)","(u'CPAY', 5154850)","(u'DCY', 4722890)","(u'ERC20', 4326910)","(u'STAK', 4487770)","(u'LINX', 4731260)","(u'ITT', 4718030)","(u'PBT', 4682210)","(u'PING', 5084310)","(u'APX', 5026210)","(u'TRCT', 4893820)","(u'IXC', 4442220)","(u'YOC', 4560350)","(u'OPC', 3752440)","(u'OPC', 3595470)"
585,"(u'RNS', 5735090)","(u'CRM', 5202650)","(u'INSN', 3994020)","(u'ITT', 4387220)","(u'POP', 4609210)","(u'ERC20', 4753260)","(u'LINX', 5127460)","(u'ITT', 4719670)","(u'PBT', 4299700)","(u'ITT', 4431640)","(u'FLIK', 4729310)","(u'ZEIT', 4686230)","(u'EPY', 4664400)","(u'MOIN', 5055050)","(u'EPY', 4986020)","(u'FOR', 4860790)","(u'NDC', 4393650)","(u'ELLA', 4554620)","(u'FOR', 3749030)","(u'ELLA', 3558150)"
586,"(u'ADZ', 5708090)","(u'ICOO', 5201890)","(u'MOIN', 3975670)","(u'UNIFY', 4345120)","(u'DAR', 4565210)","(u'POP', 4747690)","(u'GJC', 5113980)","(u'LINX', 4652330)","(u'CPAY', 4270610)","(u'CBX', 4371390)","(u'PBT', 4716140)","(u'RAIN', 4671640)","(u'FOR', 4650640)","(u'IXC', 4931760)","(u'BASH', 4975040)","(u'LDOGE', 4851580)","(u'MBRS', 4306220)","(u'LDOGE', 4544670)","(u'ZNY', 3729780)","(u'EFL', 3553590)"
587,"(u'FJC', 5598800)","(u'ADZ', 5027000)","(u'VIDZ', 3938520)","(u'MEC', 4265500)","(u'CTX', 4558780)","(u'RKC', 4727010)","(u'DCY', 5017980)","(u'DNR', 4549020)","(u'FYN', 4221240)","(u'PBT', 4368030)","(u'CNT', 4713830)","(u'BASH', 4632160)","(u'ZEIT', 4615070)","(u'EPY', 4827720)","(u'ANC', 4899550)","(u'CDX', 4770150)","(u'DAR', 4303640)","(u'EQT', 4543480)","(u'ELLA', 3719220)","(u'VSL', 3551750)"
588,"(u'LDOGE', 5557090)","(u'ECA', 5015880)","(u'ECA', 3874830)","(u'EPY', 4203220)","(u'PBT', 4545530)","(u'EPY', 4686980)","(u'PBT', 5004560)","(u'UNIFY', 4489060)","(u'RUSTBITS', 4181240)","(u'EPY', 4361010)","(u'CBX', 4601770)","(u'DP', 4486870)","(u'XFT', 4554950)","(u'ADZ', 4723920)","(u'YOC', 4897270)","(u'ADZ', 4703480)","(u'ELLA', 4249040)","(u'STU', 4517870)","(u'BASH', 3705950)","(u'BLU', 3518630)"
589,"(u'FLT', 5556410)","(u'ETG', 4931490)","(u'ADZ', 3849180)","(u'MOIN', 4175880)","(u'UNIFY', 4520080)","(u'BASH', 4555690)","(u'FLT', 4912910)","(u'FLT', 4407690)","(u'FLT', 4158930)","(u'ADZ', 4277230)","(u'GIM', 4518630)","(u'PBT', 4444410)","(u'DP', 4470320)","(u'CNT', 4686010)","(u'MBRS', 4816710)","(u'EQT', 4621030)","(u'ADZ', 4234970)","(u'ELTCOIN', 4462180)","(u'VTA', 3678810)","(u'FYN', 3402710)"
590,"(u'ETBS', 5531950)","(u'BRO', 4922480)","(u'XCPO', 3803990)","(u'ZEIT', 4132890)","(u'INSN', 4516360)","(u'KLC', 4520510)","(u'MOIN', 4812740)","(u'INFX', 4402160)","(u'FLIK', 4149780)","(u'ANC', 4233090)","(u'ADZ', 4450910)","(u'WDC', 4420520)","(u'CBX', 4464380)","(u'PBT', 4593780)","(u'ITT', 4809480)","(u'ITT', 4533450)","(u'ANC', 4233010)","(u'QRK', 4398840)","(u'QRK', 3664240)","(u'ADZ', 3386170)"
591,"(u'JET', 5527470)","(u'BTA', 4902520)","(u'SCORE', 3802460)","(u'FLIK', 4050060)","(u'BASH', 4492740)","(u'MEC', 4487050)","(u'LDOGE', 4787120)","(u'PBT', 4385100)","(u'SDC', 4148180)","(u'FLT', 4163310)","(u'V', 4413910)","(u'KBR', 4367610)","(u'GRE', 4369710)","(u'XFT', 4590760)","(u'RAIN', 4743820)","(u'RAIN', 4500360)","(u'RAIN', 4230890)","(u'CDX', 4280400)","(u'EBST', 3640940)","(u'PLC', 3338380)"
592,"(u'CDN', 5447830)","(u'FJC', 4891040)","(u'FYN', 3687160)","(u'DFT', 4021450)","(u'ITT', 4397390)","(u'CMPCO', 4477510)","(u'CMPCO', 4754340)","(u'V', 4372540)","(u'V', 4130400)","(u'CTX', 4160480)","(u'ELTCOIN', 4383160)","(u'DFT', 4355960)","(u'LDOGE', 4327250)","(u'CBX', 4581360)","(u'ADZ', 4667620)","(u'V', 4482880)","(u'FOR', 4157100)","(u'EFYT', 4278020)","(u'EPY', 3615660)","(u'EBST', 3294800)"
593,"(u'CMPCO', 5410680)","(u'LGD', 4745310)","(u'NET', 3686170)","(u'DCY', 4017300)","(u'FLIK', 4295500)","(u'INSN', 4475350)","(u'UNIFY', 4738770)","(u'NDC', 4332100)","(u'RKC', 4100530)","(u'INSN', 4136780)","(u'XCN', 4346280)","(u'ELE', 4313070)","(u'BASH', 4297860)","(u'DP', 4522140)","(u'MOIN', 4612440)","(u'CNT', 4416670)","(u'EPY', 4137450)","(u'NOBL', 4249720)","(u'NOBL', 3583950)","(u'GRE', 3285480)"
594,"(u'XCPO', 5261940)","(u'RIYA', 4730900)","(u'DFT', 3680450)","(u'INSN', 3946980)","(u'EPY', 4290970)","(u'MOIN', 4373530)","(u'CBX', 4705640)","(u'EPY', 4319450)","(u'LINX', 4071120)","(u'RIYA', 4104080)","(u'NKA', 4337140)","(u'UIS', 4275570)","(u'DFT', 4129770)","(u'BASH', 4506040)","(u'CBX', 4578410)","(u'GRE', 4406730)","(u'FYN', 4087850)","(u'IXC', 4248020)","(u'ZEIT', 3582380)","(u'EFYT', 3237970)"
595,"(u'BYC', 5239040)","(u'ELE', 4707960)","(u'DAR', 3679120)","(u'KLN', 3811620)","(u'MOIN', 4264050)","(u'BRO', 4336820)","(u'KBR', 4689430)","(u'FJC', 4282140)","(u'POP', 4058890)","(u'V', 4099550)","(u'OPC', 4329570)","(u'CBX', 4275420)","(u'FYN', 4101230)","(u'RIYA', 4347620)","(u'XFT', 4482530)","(u'MBRS', 4397560)","(u'ELTCOIN', 4080320)","(u'ADZ', 4181480)","(u'DFT', 3542680)","(u'V', 3227300)"
596,"(u'BTA', 5168730)","(u'JET', 4668860)","(u'MZC', 3616290)","(u'ADZ', 3666470)","(u'GRE', 4236490)","(u'JNS', 4302780)","(u'EPY', 4669730)","(u'CPAY', 4254510)","(u'UNIFY', 4046940)","(u'RKC', 4008370)","(u'UNIFY', 4325780)","(u'DCY', 4241180)","(u'MOIN', 4020440)","(u'ITT', 4330000)","(u'42', 4413030)","(u'ELTCOIN', 4320690)","(u'XFT', 4028730)","(u'OPC', 4157830)","(u'PURE', 3519710)","(u'XFT', 3079840)"
